SID,SEASON,BASIN,NAME,ISO_TIME,LAT,LON,TRACK_TYPE
2023005S18142,2023,SP,HALE,2023-01-04 18:00:00,-18.2,142,main
2023005S18142,2023,SP,HALE,2023-01-04 21:00:00,-18.1,142.5,main
2023005S18142,2023,SP,HALE,2023-01-05 00:00:00,-18.1,143,main
2023005S18142,2023,SP,HALE,2023-01-05 03:00:00,-18.1,143.5,main
2023005S18142,2023,SP,HALE,2023-01-05 06:00:00,-18.1,144.1,main
2023005S18142,2023,SP,HALE,2023-01-05 09:00:00,-18.1,144.6,main
2023005S18142,2023,SP,HALE,2023-01-05 12:00:00,-18.1,145.3,main
2023005S18142,2023,SP,HALE,2023-01-05 15:00:00,-18.2,146.9,main
2023005S18142,2023,SP,HALE,2023-01-05 18:00:00,-18.3,148.4,main
2023005S18142,2023,SP,HALE,2023-01-05 21:00:00,-18.5,149.1,main
2023005S18142,2023,SP,HALE,2023-01-06 00:00:00,-18.5,149.2,main
2023005S18142,2023,SP,HALE,2023-01-06 03:00:00,-18.5,149.8,main
2023005S18142,2023,SP,HALE,2023-01-06 06:00:00,-18.5,150.5,main
2023005S18142,2023,SP,HALE,2023-01-06 09:00:00,-18.7,150.8,main
2023005S18142,2023,SP,HALE,2023-01-06 12:00:00,-19,151.3,main
2023005S18142,2023,SP,HALE,2023-01-06 15:00:00,-19.3,152,main
2023005S18142,2023,SP,HALE,2023-01-06 18:00:00,-19.7,152.8,main
2023005S18142,2023,SP,HALE,2023-01-06 21:00:00,-20.1,153.7,main
2023005S18142,2023,SP,HALE,2023-01-07 00:00:00,-20.6,154.7,main
2023005S18142,2023,SP,HALE,2023-01-07 03:00:00,-20.8,155.6,main
2023005S18142,2023,SP,HALE,2023-01-07 06:00:00,-21.1,156.7,main
2023005S18142,2023,SP,HALE,2023-01-07 09:00:00,-21.6,158,main
2023005S18142,2023,SP,HALE,2023-01-07 12:00:00,-22.1,159.5,main
2023005S18142,2023,SP,HALE,2023-01-07 15:00:00,-22.7,161.2,main
2023005S18142,2023,SP,HALE,2023-01-07 18:00:00,-23.3,162.6,main
2023005S18142,2023,SP,HALE,2023-01-07 21:00:00,-24,163.4,main
2023005S18142,2023,SP,HALE,2023-01-08 00:00:00,-24.6,164.3,main
2023005S18142,2023,SP,HALE,2023-01-08 03:00:00,-25,165.5,main
2023005S18142,2023,SP,HALE,2023-01-08 06:00:00,-25.3,166.7,main
2023005S18142,2023,SP,HALE,2023-01-08 09:00:00,-25.4,167.6,main
2023005S18142,2023,SP,HALE,2023-01-08 12:00:00,-25.4,168.1,main
2023005S18142,2023,SP,HALE,2023-01-08 15:00:00,-25.2,168.9,main
2023005S18142,2023,SP,HALE,2023-01-08 18:00:00,-25.1,169.9,main
2023005S18142,2023,SP,HALE,2023-01-08 21:00:00,-25.1,171.1,main
2023005S18142,2023,SP,HALE,2023-01-09 00:00:00,-25.4,172.6,main
2023005S18142,2023,SP,HALE,2023-01-09 03:00:00,-25.8,174.2,main
2023005S18142,2023,SP,HALE,2023-01-09 06:00:00,-26.6,175.9,main
2023005S18142,2023,SP,HALE,2023-01-09 09:00:00,-28.6,178,main
2023005S18142,2023,SP,HALE,2023-01-09 12:00:00,-30.7,179.5,main
2023005S18142,2023,SP,HALE,2023-01-09 15:00:00,-32.3,179.6,main
2023005S18142,2023,SP,HALE,2023-01-09 18:00:00,-33.5,178.9,main
2023005S18142,2023,SP,HALE,2023-01-09 21:00:00,-34.3,178.3,main
2023005S18142,2023,SP,HALE,2023-01-10 00:00:00,-34.9,177.6,main
2023005S18142,2023,SP,HALE,2023-01-10 03:00:00,-35.5,176.8,main
2023005S18142,2023,SP,HALE,2023-01-10 06:00:00,-35.9,176.1,main
2023005S18142,2023,SP,HALE,2023-01-10 09:00:00,-36.2,175.8,main
2023005S18142,2023,SP,HALE,2023-01-10 12:00:00,-36.5,175.7,main
2023005S18142,2023,SP,HALE,2023-01-10 15:00:00,-37,175.4,main
2023005S18142,2023,SP,HALE,2023-01-10 18:00:00,-37.5,175.1,main
2023005S18142,2023,SP,HALE,2023-01-10 21:00:00,-37.8,175,main
2023005S18142,2023,SP,HALE,2023-01-11 00:00:00,-38,175,main
2023005S18142,2023,SP,HALE,2023-01-11 03:00:00,-38.5,174.8,main
2023005S18142,2023,SP,HALE,2023-01-11 06:00:00,-38.9,175.2,main
2023005S18142,2023,SP,HALE,2023-01-11 09:00:00,-39.2,176.5,main
2023005S18142,2023,SP,HALE,2023-01-11 12:00:00,-39.3,178.5,main
2023013S08081,2023,SI,CHENESO,2023-01-13 06:00:00,-8.2,81,main
2023013S08081,2023,SI,CHENESO,2023-01-13 09:00:00,-8,81,main
2023013S08081,2023,SI,CHENESO,2023-01-13 12:00:00,-7.8,80.9,main
2023013S08081,2023,SI,CHENESO,2023-01-13 15:00:00,-7.6,80.8,main
2023013S08081,2023,SI,CHENESO,2023-01-13 18:00:00,-7.5,80.7,main
2023013S08081,2023,SI,CHENESO,2023-01-13 21:00:00,-7.4,80.6,main
2023013S08081,2023,SI,CHENESO,2023-01-14 00:00:00,-7.4,80.5,main
2023013S08081,2023,SI,CHENESO,2023-01-14 03:00:00,-7.4,80.4,main
2023013S08081,2023,SI,CHENESO,2023-01-14 06:00:00,-7.5,80.3,main
2023013S08081,2023,SI,CHENESO,2023-01-14 09:00:00,-7.6,80.2,main
2023013S08081,2023,SI,CHENESO,2023-01-14 12:00:00,-7.8,80.1,main
2023013S08081,2023,SI,CHENESO,2023-01-14 15:00:00,-7.9,80,main
2023013S08081,2023,SI,CHENESO,2023-01-14 18:00:00,-8.1,80,main
2023013S08081,2023,SI,CHENESO,2023-01-14 21:00:00,-8.3,80,main
2023013S08081,2023,SI,CHENESO,2023-01-15 00:00:00,-8.5,79.9,main
2023013S08081,2023,SI,CHENESO,2023-01-15 03:00:00,-8.9,79.8,main
2023013S08081,2023,SI,CHENESO,2023-01-15 06:00:00,-9.3,79.7,main
2023013S08081,2023,SI,CHENESO,2023-01-15 09:00:00,-9.7,79.4,main
2023013S08081,2023,SI,CHENESO,2023-01-15 12:00:00,-10.2,79,main
2023013S08081,2023,SI,CHENESO,2023-01-15 15:00:00,-10.7,78.5,main
2023013S08081,2023,SI,CHENESO,2023-01-15 18:00:00,-11.1,77.7,main
2023013S08081,2023,SI,CHENESO,2023-01-15 21:00:00,-11.4,76.7,main
2023013S08081,2023,SI,CHENESO,2023-01-16 00:00:00,-11.7,75.6,main
2023013S08081,2023,SI,CHENESO,2023-01-16 03:00:00,-12.1,74.7,main
2023013S08081,2023,SI,CHENESO,2023-01-16 06:00:00,-12.4,73.7,main
2023013S08081,2023,SI,CHENESO,2023-01-16 09:00:00,-12.5,72.2,main
2023013S08081,2023,SI,CHENESO,2023-01-16 12:00:00,-12.4,70.5,main
2023013S08081,2023,SI,CHENESO,2023-01-16 15:00:00,-12.3,68.8,main
2023013S08081,2023,SI,CHENESO,2023-01-16 18:00:00,-12.2,67.1,main
2023013S08081,2023,SI,CHENESO,2023-01-16 21:00:00,-12.3,65.9,main
2023013S08081,2023,SI,CHENESO,2023-01-17 00:00:00,-12.4,64.7,main
2023013S08081,2023,SI,CHENESO,2023-01-17 03:00:00,-12.6,63.4,main
2023013S08081,2023,SI,CHENESO,2023-01-17 06:00:00,-12.8,62.2,main
2023013S08081,2023,SI,CHENESO,2023-01-17 09:00:00,-13.2,61.1,main
2023013S08081,2023,SI,CHENESO,2023-01-17 12:00:00,-13.6,60.2,main
2023013S08081,2023,SI,CHENESO,2023-01-17 15:00:00,-13.9,59.1,main
2023013S08081,2023,SI,CHENESO,2023-01-17 18:00:00,-14.1,58.1,main
2023013S08081,2023,SI,CHENESO,2023-01-17 21:00:00,-14.1,56.9,main
2023013S08081,2023,SI,CHENESO,2023-01-18 00:00:00,-14,55.9,main
2023013S08081,2023,SI,CHENESO,2023-01-18 03:00:00,-13.9,55,main
2023013S08081,2023,SI,CHENESO,2023-01-18 06:00:00,-13.7,54.2,main
2023013S08081,2023,SI,CHENESO,2023-01-18 09:00:00,-13.6,53.4,main
2023013S08081,2023,SI,CHENESO,2023-01-18 12:00:00,-13.6,52.7,main
2023013S08081,2023,SI,CHENESO,2023-01-18 15:00:00,-13.5,52.2,main
2023013S08081,2023,SI,CHENESO,2023-01-18 18:00:00,-13.5,51.8,main
2023013S08081,2023,SI,CHENESO,2023-01-18 21:00:00,-13.6,51.4,main
2023013S08081,2023,SI,CHENESO,2023-01-19 00:00:00,-13.9,51.1,main
2023013S08081,2023,SI,CHENESO,2023-01-19 03:00:00,-14.2,50.8,main
2023013S08081,2023,SI,CHENESO,2023-01-19 06:00:00,-14.6,50.4,main
2023013S08081,2023,SI,CHENESO,2023-01-19 09:00:00,-14.9,50,main
2023013S08081,2023,SI,CHENESO,2023-01-19 12:00:00,-15.2,49.6,main
2023013S08081,2023,SI,CHENESO,2023-01-19 15:00:00,-15.5,49.2,main
2023013S08081,2023,SI,CHENESO,2023-01-19 18:00:00,-15.7,48.9,main
2023013S08081,2023,SI,CHENESO,2023-01-19 21:00:00,-15.8,48.4,main
2023013S08081,2023,SI,CHENESO,2023-01-20 00:00:00,-16,48,main
2023013S08081,2023,SI,CHENESO,2023-01-20 03:00:00,-16.2,47.6,main
2023013S08081,2023,SI,CHENESO,2023-01-20 06:00:00,-16.4,47.2,main
2023013S08081,2023,SI,CHENESO,2023-01-20 09:00:00,-16.5,46.9,main
2023013S08081,2023,SI,CHENESO,2023-01-20 12:00:00,-16.7,46.6,main
2023013S08081,2023,SI,CHENESO,2023-01-20 15:00:00,-16.8,46.4,main
2023013S08081,2023,SI,CHENESO,2023-01-20 18:00:00,-17.1,46.3,main
2023013S08081,2023,SI,CHENESO,2023-01-20 21:00:00,-17.2,46.2,main
2023013S08081,2023,SI,CHENESO,2023-01-21 00:00:00,-17.5,46.2,main
2023013S08081,2023,SI,CHENESO,2023-01-21 03:00:00,-17.7,46.1,main
2023013S08081,2023,SI,CHENESO,2023-01-21 06:00:00,-18.1,46,main
2023013S08081,2023,SI,CHENESO,2023-01-21 09:00:00,-18.3,45.9,main
2023013S08081,2023,SI,CHENESO,2023-01-21 12:00:00,-18.4,45.7,main
2023013S08081,2023,SI,CHENESO,2023-01-21 15:00:00,-18.6,45.4,main
2023013S08081,2023,SI,CHENESO,2023-01-21 18:00:00,-18.7,45.1,main
2023013S08081,2023,SI,CHENESO,2023-01-21 21:00:00,-18.7,44.8,main
2023013S08081,2023,SI,CHENESO,2023-01-22 00:00:00,-18.8,44.5,main
2023013S08081,2023,SI,CHENESO,2023-01-22 03:00:00,-19,44.2,main
2023013S08081,2023,SI,CHENESO,2023-01-22 06:00:00,-19.3,44.2,main
2023013S08081,2023,SI,CHENESO,2023-01-22 09:00:00,-19.4,44.4,main
2023013S08081,2023,SI,CHENESO,2023-01-22 12:00:00,-19.6,44.7,main
2023013S08081,2023,SI,CHENESO,2023-01-22 15:00:00,-19.8,44.8,main
2023013S08081,2023,SI,CHENESO,2023-01-22 18:00:00,-20,44.9,main
2023013S08081,2023,SI,CHENESO,2023-01-22 21:00:00,-20.2,44.9,main
2023013S08081,2023,SI,CHENESO,2023-01-23 00:00:00,-20.3,44.8,main
2023013S08081,2023,SI,CHENESO,2023-01-23 03:00:00,-20.5,44.6,main
2023013S08081,2023,SI,CHENESO,2023-01-23 06:00:00,-20.5,44.3,main
2023013S08081,2023,SI,CHENESO,2023-01-23 09:00:00,-20.5,44.1,main
2023013S08081,2023,SI,CHENESO,2023-01-23 12:00:00,-20.5,43.8,main
2023013S08081,2023,SI,CHENESO,2023-01-23 15:00:00,-20.5,43.5,main
2023013S08081,2023,SI,CHENESO,2023-01-23 18:00:00,-20.5,43.3,main
2023013S08081,2023,SI,CHENESO,2023-01-23 21:00:00,-20.4,43,main
2023013S08081,2023,SI,CHENESO,2023-01-24 00:00:00,-20.2,42.8,main
2023013S08081,2023,SI,CHENESO,2023-01-24 03:00:00,-19.9,42.7,main
2023013S08081,2023,SI,CHENESO,2023-01-24 06:00:00,-19.8,42.7,main
2023013S08081,2023,SI,CHENESO,2023-01-24 09:00:00,-19.9,42.8,main
2023013S08081,2023,SI,CHENESO,2023-01-24 12:00:00,-20.1,42.9,main
2023013S08081,2023,SI,CHENESO,2023-01-24 15:00:00,-20,42.9,main
2023013S08081,2023,SI,CHENESO,2023-01-24 18:00:00,-20,42.9,main
2023013S08081,2023,SI,CHENESO,2023-01-24 21:00:00,-20.1,43,main
2023013S08081,2023,SI,CHENESO,2023-01-25 00:00:00,-20.2,43,main
2023013S08081,2023,SI,CHENESO,2023-01-25 03:00:00,-20.2,43,main
2023013S08081,2023,SI,CHENESO,2023-01-25 06:00:00,-20.1,43,main
2023013S08081,2023,SI,CHENESO,2023-01-25 09:00:00,-20,42.9,main
2023013S08081,2023,SI,CHENESO,2023-01-25 12:00:00,-19.8,42.9,main
2023013S08081,2023,SI,CHENESO,2023-01-25 15:00:00,-19.6,43,main
2023013S08081,2023,SI,CHENESO,2023-01-25 18:00:00,-19.5,43.1,main
2023013S08081,2023,SI,CHENESO,2023-01-25 21:00:00,-19.5,43.2,main
2023013S08081,2023,SI,CHENESO,2023-01-26 00:00:00,-19.6,43.3,main
2023013S08081,2023,SI,CHENESO,2023-01-26 03:00:00,-19.7,43.1,main
2023013S08081,2023,SI,CHENESO,2023-01-26 06:00:00,-19.8,42.9,main
2023013S08081,2023,SI,CHENESO,2023-01-26 09:00:00,-20.1,42.8,main
2023013S08081,2023,SI,CHENESO,2023-01-26 12:00:00,-20.3,42.7,main
2023013S08081,2023,SI,CHENESO,2023-01-26 15:00:00,-20.5,42.5,main
2023013S08081,2023,SI,CHENESO,2023-01-26 18:00:00,-20.7,42.4,main
2023013S08081,2023,SI,CHENESO,2023-01-26 21:00:00,-20.8,42.2,main
2023013S08081,2023,SI,CHENESO,2023-01-27 00:00:00,-21.1,42.1,main
2023013S08081,2023,SI,CHENESO,2023-01-27 03:00:00,-21.4,42.1,main
2023013S08081,2023,SI,CHENESO,2023-01-27 06:00:00,-21.8,42,main
2023013S08081,2023,SI,CHENESO,2023-01-27 09:00:00,-22.2,41.9,main
2023013S08081,2023,SI,CHENESO,2023-01-27 12:00:00,-22.6,41.7,main
2023013S08081,2023,SI,CHENESO,2023-01-27 15:00:00,-22.9,41.6,main
2023013S08081,2023,SI,CHENESO,2023-01-27 18:00:00,-23.3,41.6,main
2023013S08081,2023,SI,CHENESO,2023-01-27 21:00:00,-23.7,41.5,main
2023013S08081,2023,SI,CHENESO,2023-01-28 00:00:00,-24.1,41.4,main
2023013S08081,2023,SI,CHENESO,2023-01-28 03:00:00,-24.5,41.3,main
2023013S08081,2023,SI,CHENESO,2023-01-28 06:00:00,-25,41.4,main
2023013S08081,2023,SI,CHENESO,2023-01-28 09:00:00,-25.4,41.4,main
2023013S08081,2023,SI,CHENESO,2023-01-28 12:00:00,-25.9,41.7,main
2023013S08081,2023,SI,CHENESO,2023-01-28 15:00:00,-26.2,42,main
2023013S08081,2023,SI,CHENESO,2023-01-28 18:00:00,-26.6,42.4,main
2023013S08081,2023,SI,CHENESO,2023-01-28 21:00:00,-27.1,43.2,main
2023013S08081,2023,SI,CHENESO,2023-01-29 00:00:00,-27.7,43.9,main
2023013S08081,2023,SI,CHENESO,2023-01-29 03:00:00,-28.2,44.4,main
2023013S08081,2023,SI,CHENESO,2023-01-29 06:00:00,-28.8,45.1,main
2023013S08081,2023,SI,CHENESO,2023-01-29 09:00:00,-29.5,46.4,main
2023013S08081,2023,SI,CHENESO,2023-01-29 12:00:00,-30.3,47.7,main
2023013S08081,2023,SI,CHENESO,2023-01-29 15:00:00,-31.1,48.6,main
2023013S08081,2023,SI,CHENESO,2023-01-29 18:00:00,-31.8,49.5,main
2023013S08081,2023,SI,CHENESO,2023-01-29 21:00:00,-32.3,50.3,main
2023013S08081,2023,SI,CHENESO,2023-01-30 00:00:00,-32.7,51.4,main
2023013S08081,2023,SI,CHENESO,2023-01-30 03:00:00,-33.1,52.7,main
2023013S08081,2023,SI,CHENESO,2023-01-30 06:00:00,-33.9,54.1,main
2023013S08081,2023,SI,CHENESO,2023-01-30 09:00:00,-35,55.4,main
2023013S08081,2023,SI,CHENESO,2023-01-30 12:00:00,-36.3,56.7,main
2023013S08081,2023,SI,CHENESO,2023-01-30 15:00:00,-37.7,58.3,main
2023013S08081,2023,SI,CHENESO,2023-01-30 18:00:00,-39.3,60,main
2023013S08081,2023,SI,CHENESO,2023-01-30 21:00:00,-40.8,61.8,main
2023013S08081,2023,SI,CHENESO,2023-01-31 00:00:00,-42.4,63.6,main
2023013S08081,2023,SI,CHENESO,2023-01-31 03:00:00,-44.4,65.4,main
2023013S08081,2023,SI,CHENESO,2023-01-31 06:00:00,-46.4,67,main
2023013S08081,2023,SI,CHENESO,2023-01-31 09:00:00,-48.1,68.5,main
2023013S08081,2023,SI,CHENESO,2023-01-31 12:00:00,-49.6,69.8,main
2023013S08081,2023,SI,CHENESO,2023-01-31 15:00:00,-51,70.7,main
2023013S08081,2023,SI,CHENESO,2023-01-31 18:00:00,-52.1,71.8,main
2023013S08081,2023,SI,CHENESO,2023-01-31 21:00:00,-52.9,73.5,main
2023013S08081,2023,SI,CHENESO,2023-02-01 00:00:00,-53.6,75.5,main
2023013S08081,2023,SI,CHENESO,2023-02-01 03:00:00,-54.4,77.6,main
2023013S08081,2023,SI,CHENESO,2023-02-01 06:00:00,-55.3,79.8,main
2023013S08081,2023,SI,CHENESO,2023-02-01 09:00:00,-56.4,82,main
2023013S08081,2023,SI,CHENESO,2023-02-01 12:00:00,-57.5,84.3,main
2023013S08081,2023,SI,CHENESO,2023-02-01 15:00:00,-58.6,86.8,main
2023013S08081,2023,SI,CHENESO,2023-02-01 18:00:00,-59.7,89.5,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 00:00:00,36.4,-71.3,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 03:00:00,36.6,-71,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 06:00:00,36.8,-70.6,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 09:00:00,37,-70.2,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 12:00:00,37.2,-69.7,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 15:00:00,37.3,-69.2,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 18:00:00,37.4,-68.8,main
2023015N36289,2023,NA,UNNAMED,2023-01-15 21:00:00,37.5,-68.5,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 00:00:00,37.5,-68.3,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 03:00:00,37.4,-68,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 06:00:00,37.3,-67.6,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 09:00:00,37.1,-67,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 12:00:00,37.1,-66.1,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 15:00:00,37.2,-64.9,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 18:00:00,37.6,-63.6,main
2023015N36289,2023,NA,UNNAMED,2023-01-16 21:00:00,38.5,-62.5,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 00:00:00,39.8,-61.6,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 03:00:00,41,-61,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 06:00:00,42.4,-60.6,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 09:00:00,43.9,-60.2,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 12:00:00,45.5,-60,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 12:45:00,45.9,-60,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 15:00:00,47.1,-60.1,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 18:00:00,48.4,-60.2,main
2023015N36289,2023,NA,UNNAMED,2023-01-17 21:00:00,49.5,-60.2,main
2023015N36289,2023,NA,UNNAMED,2023-01-18 00:00:00,50.4,-60.2,main
2023015N36289,2023,NA,UNNAMED,2023-01-18 03:00:00,51,-60.2,main
2023015N36289,2023,NA,UNNAMED,2023-01-18 06:00:00,51.4,-60.2,main
2023016S15160,2023,SP,IRENE,2023-01-15 12:00:00,-15.2,159.6,main
2023016S15160,2023,SP,IRENE,2023-01-15 15:00:00,-15.2,159.5,main
2023016S15160,2023,SP,IRENE,2023-01-15 18:00:00,-15.3,159.4,main
2023016S15160,2023,SP,IRENE,2023-01-15 21:00:00,-15.4,159.3,main
2023016S15160,2023,SP,IRENE,2023-01-16 00:00:00,-15.5,159.3,main
2023016S15160,2023,SP,IRENE,2023-01-16 03:00:00,-15.6,159.3,main
2023016S15160,2023,SP,IRENE,2023-01-16 06:00:00,-15.8,159.3,main
2023016S15160,2023,SP,IRENE,2023-01-16 09:00:00,-15.9,159,main
2023016S15160,2023,SP,IRENE,2023-01-16 12:00:00,-16.1,158.7,main
2023016S15160,2023,SP,IRENE,2023-01-16 15:00:00,-16.1,158.3,main
2023016S15160,2023,SP,IRENE,2023-01-16 18:00:00,-16.3,157.9,main
2023016S15160,2023,SP,IRENE,2023-01-16 21:00:00,-16.8,157.4,main
2023016S15160,2023,SP,IRENE,2023-01-17 00:00:00,-17.2,157.3,main
2023016S15160,2023,SP,IRENE,2023-01-17 03:00:00,-17.1,157.6,main
2023016S15160,2023,SP,IRENE,2023-01-17 06:00:00,-17,158.2,main
2023016S15160,2023,SP,IRENE,2023-01-17 09:00:00,-17.2,158.9,main
2023016S15160,2023,SP,IRENE,2023-01-17 12:00:00,-17.3,159.5,main
2023016S15160,2023,SP,IRENE,2023-01-17 15:00:00,-17.5,160.1,main
2023016S15160,2023,SP,IRENE,2023-01-17 18:00:00,-17.6,160.7,main
2023016S15160,2023,SP,IRENE,2023-01-17 21:00:00,-17.6,161.2,main
2023016S15160,2023,SP,IRENE,2023-01-18 00:00:00,-17.7,161.9,main
2023016S15160,2023,SP,IRENE,2023-01-18 03:00:00,-17.7,162.6,main
2023016S15160,2023,SP,IRENE,2023-01-18 06:00:00,-17.9,163.4,main
2023016S15160,2023,SP,IRENE,2023-01-18 09:00:00,-18.1,164.4,main
2023016S15160,2023,SP,IRENE,2023-01-18 12:00:00,-18.4,165.5,main
2023016S15160,2023,SP,IRENE,2023-01-18 15:00:00,-18.8,166.6,main
2023016S15160,2023,SP,IRENE,2023-01-18 18:00:00,-19.2,167.8,main
2023016S15160,2023,SP,IRENE,2023-01-18 21:00:00,-19.4,168.6,main
2023016S15160,2023,SP,IRENE,2023-01-19 00:00:00,-19.8,169.5,main
2023016S15160,2023,SP,IRENE,2023-01-19 03:00:00,-20.5,170.6,main
2023016S15160,2023,SP,IRENE,2023-01-19 06:00:00,-21.3,171.9,main
2023016S15160,2023,SP,IRENE,2023-01-19 09:00:00,-22.3,173.1,main
2023016S15160,2023,SP,IRENE,2023-01-19 12:00:00,-23.2,174.3,main
2023016S15160,2023,SP,IRENE,2023-01-19 15:00:00,-24.1,175.6,main
2023016S15160,2023,SP,IRENE,2023-01-19 18:00:00,-25.1,176.7,main
2023016S15160,2023,SP,IRENE,2023-01-19 21:00:00,-26.7,177.9,main
2023016S15160,2023,SP,IRENE,2023-01-20 00:00:00,-28,179.1,main
2023016S15160,2023,SP,IRENE,2023-01-20 03:00:00,-28.4,179.8,main
2023016S15160,2023,SP,IRENE,2023-01-20 06:00:00,-28.3,-179.8,main
2023020S18156,2023,SP,UNNAMED,2023-01-19 12:00:00,-18.2,156.1,main
2023020S18156,2023,SP,UNNAMED,2023-01-19 15:00:00,-18,156.2,main
2023020S18156,2023,SP,UNNAMED,2023-01-19 18:00:00,-17.9,156.4,main
2023020S18156,2023,SP,UNNAMED,2023-01-19 21:00:00,-18,156.7,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 00:00:00,-18.2,157.2,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 03:00:00,-18.6,158,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 06:00:00,-19.1,158.9,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 09:00:00,-19.6,159.5,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 12:00:00,-20,160,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 15:00:00,-20.3,160.5,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 18:00:00,-20.6,161.1,main
2023020S18156,2023,SP,UNNAMED,2023-01-20 21:00:00,-21,161.8,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 00:00:00,-21.4,162.4,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 03:00:00,-21.6,162.7,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 06:00:00,-21.7,162.9,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 09:00:00,-21.9,163.3,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 12:00:00,-22.2,163.7,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 15:00:00,-22.5,164.1,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 18:00:00,-22.9,164.4,main
2023020S18156,2023,SP,UNNAMED,2023-01-21 21:00:00,-23.3,164.5,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 00:00:00,-23.8,164.4,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 03:00:00,-24.4,164.2,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 06:00:00,-24.8,164,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 09:00:00,-24.9,163.9,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 12:00:00,-25,163.9,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 15:00:00,-25.4,163.8,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 18:00:00,-25.9,163.8,main
2023020S18156,2023,SP,UNNAMED,2023-01-22 21:00:00,-26.3,163.8,main
2023020S18156,2023,SP,UNNAMED,2023-01-23 00:00:00,-26.7,163.8,main
2023020S18156,2023,SP,UNNAMED,2023-01-23 03:00:00,-27.1,163.7,main
2023020S18156,2023,SP,UNNAMED,2023-01-23 06:00:00,-27.4,163.6,main
2023020S18156,2023,SP,UNNAMED,2023-01-23 09:00:00,-27.6,163.4,main
2023020S18156,2023,SP,UNNAMED,2023-01-23 12:00:00,-27.8,163.2,main
2023020S18156,2023,SP,UNNAMED,2023-01-23 15:00:00,-28,163.3,main
2023020S18156,2023,SP,UNNAMED,2023-01-23 18:00:00,-28.3,163.6,main
2023030N08087,2023,NI,UNNAMED,2023-01-30 03:00:00,7.7,87.2,main
2023030N08087,2023,NI,UNNAMED,2023-01-30 06:00:00,7.9,86.6,main
2023030N08087,2023,NI,UNNAMED,2023-01-30 09:00:00,8,86.2,main
2023030N08087,2023,NI,UNNAMED,2023-01-30 12:00:00,8,86,main
2023030N08087,2023,NI,UNNAMED,2023-01-30 15:00:00,8.1,85.6,main
2023030N08087,2023,NI,UNNAMED,2023-01-30 18:00:00,8.1,85.3,main
2023030N08087,2023,NI,UNNAMED,2023-01-30 21:00:00,8.1,85.1,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 00:00:00,8.2,84.8,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 03:00:00,8.4,84.3,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 06:00:00,8.6,83.9,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 09:00:00,8.7,83.7,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 12:00:00,8.6,83.5,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 15:00:00,8.5,83.2,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 18:00:00,8.3,82.9,main
2023030N08087,2023,NI,UNNAMED,2023-01-31 21:00:00,8.2,82.8,main
